time,open,high,low,close,volume
2025-08-01 00:00:00,116505.61,116742.4,116470.08,116542.13,61.32745
2025-08-01 00:15:00,116542.13,116780.89,116512.39,116780.89,26.99933
2025-08-01 00:30:00,116780.9,116904.59,116647.69,116723.45,29.13501
2025-08-01 00:45:00,116723.45,116777.13,116231.77,116516.5,66.76728
2025-08-01 01:00:00,116516.5,116522.59,116099.17,116292.48,67.5144
2025-08-01 01:15:00,116293.64,116393.64,116108.0,116280.64,63.43225
2025-08-01 01:30:00,116280.64,116292.47,116077.99,116212.0,66.58753
2025-08-01 01:45:00,116211.99,116277.85,116006.81,116012.81,38.82972
2025-08-01 02:00:00,116012.81,116360.0,115936.81,116352.01,91.45418
2025-08-01 02:15:00,116352.01,116352.01,116037.92,116037.92,48.33503
2025-08-01 02:30:00,116037.93,116037.93,115472.48,115742.68,162.10461
2025-08-01 02:45:00,115747.19,115863.9,115554.2,115757.87,90.58894
2025-08-01 03:00:00,115757.86,115818.37,115307.48,115307.48,72.82397
2025-08-01 03:15:00,115307.49,115933.33,115307.49,115800.01,105.30024
2025-08-01 03:30:00,115800.0,115800.0,115417.36,115515.24,62.55804
2025-08-01 03:45:00,115515.23,115524.59,114308.99,115420.03,336.32101
2025-08-01 04:00:00,115420.03,115604.31,114595.27,114644.82,154.70885
2025-08-01 04:15:00,114644.81,115270.09,114644.81,115186.01,137.35396
2025-08-01 04:30:00,115186.0,115415.68,114990.75,115294.64,46.24824
2025-08-01 04:45:00,115294.02,115424.01,115067.06,115334.1,26.3669
2025-08-01 05:00:00,115332.01,115602.03,115232.81,115598.7,29.55135
2025-08-01 05:15:00,115597.1,115803.99,115520.03,115630.16,38.46276
2025-08-01 05:30:00,115630.16,116013.04,115576.7,115892.01,29.07242
2025-08-01 05:45:00,115890.16,116012.34,115842.57,115972.75,15.80577
2025-08-01 06:00:00,115972.02,115999.62,115799.31,115826.0,17.99687
2025-08-01 06:15:00,115819.04,116059.25,115819.04,116024.01,16.84339
2025-08-01 06:30:00,116020.78,116037.67,115832.78,115847.99,19.17671
2025-08-01 06:45:00,115849.51,115900.0,115620.0,115654.03,17.19758
2025-08-01 07:00:00,115654.02,115654.02,115276.0,115415.11,43.52727
2025-08-01 07:15:00,115415.12,115570.24,115387.04,115526.06,75.74409
2025-08-01 07:30:00,115526.05,115636.99,115480.0,115588.95,26.6651
2025-08-01 07:45:00,115588.94,115715.57,115490.13,115715.57,25.75187
2025-08-01 08:00:00,115715.57,115931.33,115664.02,115863.18,35.5016
2025-08-01 08:15:00,115863.18,115863.18,115489.35,115593.74,63.83706
2025-08-01 08:30:00,115593.74,115759.54,115450.0,115508.55,83.97902
2025-08-01 08:45:00,115508.54,115661.15,115376.95,115571.88,47.57467
2025-08-01 09:00:00,115571.88,115657.92,115406.01,115432.8,64.1249
2025-08-01 09:15:00,115432.81,115504.67,115252.01,115263.98,81.31618
2025-08-01 09:30:00,115263.98,115332.82,115021.34,115076.15,102.55058
2025-08-01 09:45:00,115076.16,115205.44,115058.3,115149.83,70.35058
2025-08-01 10:00:00,115149.83,115297.95,114876.93,114972.54,83.76837
2025-08-01 10:15:00,114972.54,115132.88,114819.14,114841.99,111.08161
2025-08-01 10:30:00,114841.99,114883.52,114613.79,114743.45,119.58731
2025-08-01 10:45:00,114743.45,115081.72,114706.8,115050.85,96.49
2025-08-01 11:00:00,115050.84,115050.84,114397.2,114639.99,340.09941
2025-08-01 11:15:00,114639.99,114750.0,114310.6,114405.29,398.42834
2025-08-01 11:30:00,114405.3,114619.75,114087.24,114566.61,317.00778
2025-08-01 11:45:00,114566.6,114764.0,114536.0,114586.0,136.67813
2025-08-01 12:00:00,114586.0,115116.31,114536.01,114987.75,69.18339
2025-08-01 12:15:00,114988.0,115299.19,114953.86,115299.18,64.93218
2025-08-01 12:30:00,115299.19,115335.73,115112.9,115195.76,49.52391
2025-08-01 12:45:00,115195.75,115195.75,114919.6,114930.0,37.60845
2025-08-01 13:00:00,114929.99,115146.8,114855.04,115142.01,30.57582
2025-08-01 13:15:00,115142.68,115194.0,114981.41,114997.51,29.40888
2025-08-01 13:30:00,114997.5,115015.55,114771.68,114919.61,45.32668
2025-08-01 13:45:00,114920.62,115010.0,114684.02,114734.4,78.51547
2025-08-01 14:00:00,114737.55,114966.9,114580.82,114966.9,69.86775
2025-08-01 14:15:00,114968.0,115059.66,114772.87,115059.65,52.62825
2025-08-01 14:30:00,115059.66,115225.97,115038.0,115149.77,40.20689
2025-08-01 14:45:00,115149.76,115320.47,115128.02,115286.0,38.69564
2025-08-01 15:00:00,115284.38,115543.75,115240.01,115484.4,55.77351
2025-08-01 15:15:00,115484.4,115484.41,115197.04,115433.19,49.02895
2025-08-01 15:30:00,115433.19,115878.35,115113.83,115862.0,220.10934
2025-08-01 15:45:00,115862.0,115898.64,115630.77,115717.5,84.00275
2025-08-01 16:00:00,115717.51,115998.99,115683.44,115770.96,74.5804
2025-08-01 16:15:00,115770.29,115904.01,115519.1,115661.9,63.33289
2025-08-01 16:30:00,115663.72,115667.75,114952.3,114956.76,411.3618
2025-08-01 16:45:00,114956.76,114974.0,114141.9,114318.01,260.15411
2025-08-01 17:00:00,114318.01,115240.89,113944.99,115029.45,265.25702
2025-08-01 17:15:00,115026.0,115725.09,114895.92,115725.09,161.81683
2025-08-01 17:30:00,115725.09,115806.9,115342.85,115404.75,120.93462
2025-08-01 17:45:00,115408.48,115740.95,115351.27,115604.0,118.77739
2025-08-01 18:00:00,115604.0,115628.86,115035.82,115115.32,105.13348
2025-08-01 18:15:00,115114.78,115182.03,114652.85,114774.26,142.06555
2025-08-01 18:30:00,114774.82,115200.0,114666.01,115199.99,95.20219
2025-08-01 18:45:00,115200.0,115476.92,115138.11,115336.69,67.55134
2025-08-01 19:00:00,115336.68,115690.0,115282.0,115618.96,54.46552
2025-08-01 19:15:00,115618.95,115685.36,115474.93,115576.75,42.14174
2025-08-01 19:30:00,115576.74,115576.74,114994.01,115390.86,73.00999
2025-08-01 19:45:00,115390.86,115500.0,114801.28,114986.01,72.97221
2025-08-01 20:00:00,114982.21,115029.02,114500.0,114563.8,108.04418
2025-08-01 20:15:00,114563.79,114778.26,114462.91,114628.48,91.16129
2025-08-01 20:30:00,114628.47,115062.39,114395.07,114429.33,137.67074
2025-08-01 20:45:00,114425.04,114598.52,114313.42,114393.99,66.85816
2025-08-01 21:00:00,114393.98,114473.99,114032.91,114098.15,117.40302
2025-08-01 21:15:00,114098.14,114350.0,113634.44,114124.01,204.52043
2025-08-01 21:30:00,114124.0,114315.73,114028.0,114147.73,84.8891
2025-08-01 21:45:00,114147.73,114200.0,113717.87,113810.0,89.40867
2025-08-01 22:00:00,113805.72,113891.68,113580.0,113648.01,84.74464
2025-08-01 22:15:00,113646.4,113698.51,113200.02,113342.02,165.96029
2025-08-01 22:30:00,113342.01,113848.81,113177.0,113205.98,140.15415
2025-08-01 22:45:00,113205.98,113571.13,113198.46,113278.01,110.01358
2025-08-01 23:00:00,113276.69,113602.58,113115.49,113244.01,91.45488
2025-08-01 23:15:00,113244.01,113586.03,113134.01,113439.29,62.0088
2025-08-01 23:30:00,113439.99,113686.33,113374.01,113630.57,54.09604
2025-08-01 23:45:00,113630.57,113949.99,113554.07,113918.28,51.95339
2025-08-02 00:00:00,113918.28,114035.71,113801.01,113814.2,56.67584
2025-08-02 00:15:00,113814.2,113980.09,113671.42,113974.32,30.39771
2025-08-02 00:30:00,113974.31,114049.49,113908.0,113924.4,19.00569
2025-08-02 00:45:00,113924.4,114045.49,113847.96,113851.79,9.88989
2025-08-02 01:00:00,113851.8,113990.0,113454.58,113598.28,42.99203
2025-08-02 01:15:00,113598.27,113773.45,113120.67,113408.23,126.80181
2025-08-02 01:30:00,113408.23,113457.98,112847.24,113026.0,206.99194
2025-08-02 01:45:00,113027.12,113212.0,112681.99,113096.56,147.46251
2025-08-02 02:00:00,113096.55,113321.72,112872.0,113271.1,77.64301
2025-08-02 02:15:00,113271.09,113516.0,113200.0,113505.96,34.81014
2025-08-02 02:30:00,113505.97,113509.98,113195.25,113300.61,38.00858
2025-08-02 02:45:00,113303.22,113371.95,113173.92,113260.03,18.70786
2025-08-02 03:00:00,113260.03,113381.93,113165.56,113306.02,78.47251
2025-08-02 03:15:00,113306.02,113579.37,113301.87,113518.66,43.22127
2025-08-02 03:30:00,113523.59,113669.75,113400.01,113605.8,53.89626
2025-08-02 03:45:00,113606.79,113818.47,113606.79,113795.85,32.57505
2025-08-02 04:00:00,113797.39,113895.33,113657.58,113757.15,25.02025
2025-08-02 04:15:00,113757.6,113842.96,113487.96,113549.81,22.28331
2025-08-02 04:30:00,113549.81,113609.7,113404.25,113518.77,20.23993
2025-08-02 04:45:00,113518.78,113639.45,113472.65,113639.45,13.62083
2025-08-02 05:00:00,113639.45,113736.43,113576.97,113711.6,14.4898
2025-08-02 05:15:00,113711.6,113715.98,113501.49,113610.08,13.48204
2025-08-02 05:30:00,113611.65,113699.8,113590.21,113645.03,11.54861
2025-08-02 05:45:00,113645.03,113693.99,113584.62,113676.0,18.10768
2025-08-02 06:00:00,113676.0,113880.12,113668.05,113857.9,17.80063
2025-08-02 06:15:00,113857.9,113879.87,113743.7,113781.51,28.17886
2025-08-02 06:30:00,113781.51,113836.47,113729.81,113816.24,19.30706
2025-08-02 06:45:00,113814.34,113884.0,113774.01,113884.0,10.0485
2025-08-02 07:00:00,113884.0,113911.76,113817.01,113827.09,16.78563
2025-08-02 07:15:00,113827.09,113969.38,113783.41,113961.79,18.65689
2025-08-02 07:30:00,113961.79,114022.0,113961.79,113992.4,21.80031
2025-08-02 07:45:00,113992.4,114009.55,113966.66,113999.99,17.33179
2025-08-02 08:00:00,113999.99,114024.66,113866.01,113866.01,45.1026
2025-08-02 08:15:00,113866.02,114021.7,113827.3,114021.7,12.08432
2025-08-02 08:30:00,114021.69,114021.7,113937.87,113945.4,17.08411
2025-08-02 08:45:00,113945.11,113985.99,113886.47,113956.03,11.15231
2025-08-02 09:00:00,113956.04,113961.98,113808.01,113811.31,21.69336
2025-08-02 09:15:00,113810.02,113810.03,113540.0,113540.0,79.16745
2025-08-02 09:30:00,113540.0,113630.88,113444.85,113535.2,32.84742
2025-08-02 09:45:00,113535.2,113719.95,113535.2,113677.13,54.99152
2025-08-02 10:00:00,113677.13,113753.72,113532.47,113663.53,17.04102
2025-08-02 10:15:00,113663.54,113921.02,113656.25,113907.51,17.20918
2025-08-02 10:30:00,113907.5,113954.02,113830.02,113896.01,22.7912
2025-08-02 10:45:00,113896.01,114000.0,113895.42,113966.1,12.9527
2025-08-02 11:00:00,113964.03,113984.0,113924.0,113949.5,11.36256
2025-08-02 11:15:00,113949.5,114032.28,113865.98,113866.0,11.75619
2025-08-02 11:30:00,113866.01,113866.01,113705.0,113705.01,34.11528
2025-08-02 11:45:00,113705.01,113813.99,113685.0,113685.0,38.13495
2025-08-02 12:00:00,113685.0,113827.99,113685.0,113790.03,36.88317
2025-08-02 12:15:00,113789.58,113838.96,113712.0,113712.0,10.71511
2025-08-02 12:30:00,113712.01,113712.01,113563.41,113563.41,18.49237
2025-08-02 12:45:00,113563.42,113683.38,113563.41,113676.28,11.61306
2025-08-02 13:00:00,113676.27,113699.16,113585.0,113604.01,7.85275
2025-08-02 13:15:00,113602.01,113674.2,113502.62,113630.01,10.31447
2025-08-02 13:30:00,113630.0,113630.01,113420.01,113429.99,28.29114
2025-08-02 13:45:00,113430.0,113631.99,113430.0,113545.0,10.76284
2025-08-02 14:00:00,113544.99,113631.55,113436.46,113479.73,9.45249
2025-08-02 14:15:00,113479.73,113844.27,113479.72,113838.0,33.39664
2025-08-02 14:30:00,113837.99,113895.31,113789.57,113789.57,13.83311
2025-08-02 14:45:00,113785.41,113829.75,113720.01,113768.72,8.04063
2025-08-02 15:00:00,113767.91,113774.8,113691.91,113700.54,7.7788
2025-08-02 15:15:00,113700.53,113736.75,113666.39,113697.46,20.67906
2025-08-02 15:30:00,113697.47,113732.37,113559.37,113559.37,10.50727
2025-08-02 15:45:00,113559.38,113677.48,113555.63,113607.27,13.2743
2025-08-02 16:00:00,113605.13,113632.3,113455.0,113455.01,23.34491
2025-08-02 16:15:00,113455.0,113475.14,113286.01,113286.02,52.74453
2025-08-02 16:30:00,113286.02,113460.34,113213.15,113340.61,26.22713
